avaliacao_id,aluno_id,disciplina,nota,data
2984,150,História,76.0,2024-03-15
2985,150,Geografia,54.4,2024-03-15
2986,150,Português,44.7,2024-05-20
2987,150,Matemática,75.9,2024-05-20
2988,150,Ciências,45.9,2024-05-20
2989,150,História,55.7,2024-05-20
2990,150,Geografia,59.4,2024-05-20
2991,150,Português,81.7,2024-08-25
2992,150,Matemática,18.0,2024-08-25
2993,150,Ciências,63.6,2024-08-25
2994,150,História,71.4,2024-08-25
2995,150,Geografia,90.2,2024-08-25
2996,150,Português,18.2,2024-11-10
2997,150,Matemática,7.6,2024-11-10
2998,150,Ciências,54.9,2024-11-10
2999,150,História,71.6,2024-11-10
3000,150,Geografia,73.1,2024-11-10
3001,151,Português,63.2,2024-03-15
3002,151,Matemática,58.2,2024-03-15
3003,151,Ciências,55.4,2024-03-15
3004,151,História,39.8,2024-03-15
3005,151,Geografia,60.1,2024-03-15
3006,151,Português,62.7,2024-05-20
3007,151,Matemática,5.8,2024-05-20
3008,151,Ciências,95.3,2024-05-20
3009,151,História,47.3,2024-05-20
3010,151,Geografia,33.5,2024-05-20
3011,151,Português,61.3,2024-08-25
3012,151,Matemática,45.7,2024-08-25
3013,151,Ciências,54.3,2024-08-25
3014,151,História,61.2,2024-08-25
3015,151,Geografia,69.6,2024-08-25
3016,151,Português,64.0,2024-11-10
3017,151,Matemática,55.5,2024-11-10
3018,151,Ciências,73.2,2024-11-10
3019,151,História,69.2,2024-11-10
3020,151,Geografia,62.7,2024-11-10
3021,152,Português,64.1,2024-03-15
3022,152,Matemática,69.7,2024-03-15
3023,152,Ciências,62.4,2024-03-15
3024,152,História,64.8,2024-03-15
3025,152,Geografia,62.0,2024-03-15
3026,152,Português,33.1,2024-05-20
3027,152,Matemática,27.7,2024-05-20
3028,152,Ciências,84.2,2024-05-20
3029,152,História,67.7,2024-05-20
3030,152,Geografia,68.9,2024-05-20
3031,152,Português,65.5,2024-08-25
3032,152,Matemática,46.3,2024-08-25
3033,152,Ciências,62.8,2024-08-25
3034,152,História,59.3,2024-08-25
3035,152,Geografia,82.5,2024-08-25
3036,152,Português,43.5,2024-11-10
3037,152,Matemática,60.7,2024-11-10
3038,152,Ciências,50.6,2024-11-10
3039,152,História,55.3,2024-11-10
3040,152,Geografia,78.6,2024-11-10
3041,153,Português,74.3,2024-03-15
3042,153,Matemática,24.4,2024-03-15
3043,153,Ciências,87.2,2024-03-15
3044,153,História,43.2,2024-03-15
3045,153,Geografia,27.8,2024-03-15
3046,153,Português,47.7,2024-05-20
3047,153,Matemática,37.7,2024-05-20
3048,153,Ciências,82.2,2024-05-20
3049,153,História,50.5,2024-05-20
3050,153,Geografia,71.2,2024-05-20
3051,153,Português,59.6,2024-08-25
3052,153,Matemática,55.1,2024-08-25
3053,153,Ciências,64.4,2024-08-25
3054,153,História,63.1,2024-08-25
3055,153,Geografia,54.3,2024-08-25
3056,153,Português,56.7,2024-11-10
3057,153,Matemática,67.4,2024-11-10
3058,153,Ciências,68.0,2024-11-10
3059,153,História,61.8,2024-11-10
3060,153,Geografia,62.1,2024-11-10
3061,154,Português,67.6,2024-03-15
3062,154,Matemática,37.5,2024-03-15
3063,154,Ciências,53.3,2024-03-15
3064,154,História,80.7,2024-03-15
3065,154,Geografia,64.8,2024-03-15
3066,154,Português,52.0,2024-05-20
3067,154,Matemática,28.5,2024-05-20
3068,154,Ciências,63.6,2024-05-20
3069,154,História,85.4,2024-05-20
3070,154,Geografia,95.0,2024-05-20
3071,154,Português,77.6,2024-08-25
3072,154,Matemática,16.7,2024-08-25
3073,154,Ciências,45.6,2024-08-25
3074,154,História,67.8,2024-08-25
3075,154,Geografia,65.1,2024-08-25
3076,154,Português,81.8,2024-11-10
3077,154,Matemática,62.7,2024-11-10
3078,154,Ciências,80.8,2024-11-10
3079,154,História,45.8,2024-11-10
3080,154,Geografia,65.3,2024-11-10
3081,155,Português,51.1,2024-03-15
3082,155,Matemática,40.9,2024-03-15
3083,155,Ciências,42.2,2024-03-15
3084,155,História,88.2,2024-03-15
3085,155,Geografia,48.4,2024-03-15
3086,155,Português,62.1,2024-05-20
3087,155,Matemática,28.9,2024-05-20
3088,155,Ciências,64.8,2024-05-20
3089,155,História,64.3,2024-05-20
3090,155,Geografia,76.7,2024-05-20
3091,155,Português,37.2,2024-08-25
3092,155,Matemática,56.0,2024-08-25
3093,155,Ciências,100.0,2024-08-25
3094,155,História,47.2,2024-08-25
3095,155,Geografia,65.4,2024-08-25
3096,155,Português,53.7,2024-11-10
3097,155,Matemática,34.9,2024-11-10
3098,155,Ciências,73.9,2024-11-10
3099,155,História,68.2,2024-11-10
3100,155,Geografia,76.9,2024-11-10
3101,156,Português,40.9,2024-03-15
3102,156,Matemática,52.7,2024-03-15
3103,156,Ciências,74.0,2024-03-15
3104,156,História,61.8,2024-03-15
3105,156,Geografia,70.2,2024-03-15
3106,156,Português,81.6,2024-05-20
3107,156,Matemática,27.3,2024-05-20
3108,156,Ciências,74.0,2024-05-20
3109,156,História,74.1,2024-05-20
3110,156,Geografia,42.0,2024-05-20
3111,156,Português,73.9,2024-08-25
3112,156,Matemática,17.4,2024-08-25
3113,156,Ciências,38.0,2024-08-25
3114,156,História,78.3,2024-08-25
3115,156,Geografia,63.1,2024-08-25
3116,156,Português,52.0,2024-11-10
3117,156,Matemática,33.5,2024-11-10
3118,156,Ciências,91.6,2024-11-10
3119,156,História,33.8,2024-11-10
3120,156,Geografia,60.0,2024-11-10
3121,157,Português,53.4,2024-03-15
3122,157,Matemática,69.8,2024-03-15
3123,157,Ciências,69.1,2024-03-15
3124,157,História,71.5,2024-03-15
3125,157,Geografia,59.8,2024-03-15
3126,157,Português,35.3,2024-05-20
3127,157,Matemática,11.1,2024-05-20
3128,157,Ciências,71.4,2024-05-20
3129,157,História,66.3,2024-05-20
3130,157,Geografia,55.2,2024-05-20
3131,157,Português,91.3,2024-08-25
3132,157,Matemática,29.4,2024-08-25
3133,157,Ciências,39.2,2024-08-25
3134,157,História,70.3,2024-08-25
3135,157,Geografia,74.3,2024-08-25
3136,157,Português,65.6,2024-11-10
3137,157,Matemática,7.5,2024-11-10
3138,157,Ciências,51.2,2024-11-10
3139,157,História,80.5,2024-11-10
3140,157,Geografia,63.3,2024-11-10
3141,158,Português,70.8,2024-03-15
3142,158,Matemática,42.1,2024-03-15
3143,158,Ciências,36.5,2024-03-15
3144,158,História,58.5,2024-03-15
3145,158,Geografia,81.2,2024-03-15
3146,158,Português,52.5,2024-05-20
3147,158,Matemática,23.0,2024-05-20
3148,158,Ciências,73.5,2024-05-20
3149,158,História,68.2,2024-05-20
3150,158,Geografia,85.8,2024-05-20
3151,158,Português,65.5,2024-08-25
3152,158,Matemática,73.1,2024-08-25
3153,158,Ciências,44.1,2024-08-25
3154,158,História,79.0,2024-08-25
3155,158,Geografia,62.8,2024-08-25
3156,158,Português,40.7,2024-11-10
3157,158,Matemática,14.6,2024-11-10
3158,158,Ciências,69.8,2024-11-10
3159,158,História,82.6,2024-11-10
3160,158,Geografia,58.6,2024-11-10
3161,159,Português,53.1,2024-03-15
3162,159,Matemática,45.1,2024-03-15
3163,159,Ciências,78.5,2024-03-15
3164,159,História,63.9,2024-03-15
3165,159,Geografia,68.9,2024-03-15
3166,159,Português,55.8,2024-05-20
3167,159,Matemática,0.8,2024-05-20
3168,159,Ciências,58.5,2024-05-20
3169,159,História,67.1,2024-05-20
3170,159,Geografia,58.8,2024-05-20
3171,159,Português,85.2,2024-08-25
3172,159,Matemática,24.0,2024-08-25
3173,159,Ciências,58.5,2024-08-25
3174,159,História,64.0,2024-08-25
3175,159,Geografia,71.4,2024-08-25
3176,159,Português,43.8,2024-11-10
3177,159,Matemática,50.4,2024-11-10
3178,159,Ciências,64.2,2024-11-10
3179,159,História,57.8,2024-11-10
3180,159,Geografia,70.4,2024-11-10
3181,160,Português,85.1,2024-03-15
3182,160,Matemática,48.3,2024-03-15
3183,160,Ciências,70.0,2024-03-15
3184,160,História,50.9,2024-03-15
3185,160,Geografia,63.0,2024-03-15
3186,160,Português,39.2,2024-05-20
3187,160,Matemática,50.5,2024-05-20
3188,160,Ciências,72.4,2024-05-20
3189,160,História,40.8,2024-05-20
3190,160,Geografia,84.5,2024-05-20
3191,160,Português,49.0,2024-08-25
3192,160,Matemática,35.6,2024-08-25
3193,160,Ciências,80.4,2024-08-25
3194,160,História,80.9,2024-08-25
3195,160,Geografia,49.4,2024-08-25
3196,160,Português,48.2,2024-11-10
3197,160,Matemática,50.1,2024-11-10
3198,160,Ciências,76.5,2024-11-10
3199,160,História,37.5,2024-11-10
3200,160,Geografia,64.3,2024-11-10
3201,161,Português,39.5,2024-03-15
3202,161,Matemática,42.5,2024-03-15
3203,161,Ciências,71.9,2024-03-15
3204,161,História,75.2,2024-03-15
3205,161,Geografia,57.5,2024-03-15
3206,161,Português,69.6,2024-05-20
3207,161,Matemática,51.3,2024-05-20
3208,161,Ciências,72.4,2024-05-20
3209,161,História,58.0,2024-05-20
3210,161,Geografia,60.8,2024-05-20
3211,161,Português,81.8,2024-08-25
3212,161,Matemática,67.5,2024-08-25
3213,161,Ciências,58.3,2024-08-25
3214,161,História,72.3,2024-08-25
3215,161,Geografia,55.1,2024-08-25
3216,161,Português,86.6,2024-11-10
3217,161,Matemática,84.4,2024-11-10
3218,161,Ciências,65.3,2024-11-10
3219,161,História,65.8,2024-11-10
3220,161,Geografia,74.9,2024-11-10
3221,162,Português,61.5,2024-03-15
3222,162,Matemática,27.7,2024-03-15
3223,162,Ciências,67.8,2024-03-15
3224,162,História,55.6,2024-03-15
3225,162,Geografia,64.7,2024-03-15
3226,162,Português,60.3,2024-05-20
3227,162,Matemática,34.2,2024-05-20
3228,162,Ciências,51.3,2024-05-20
3229,162,História,72.2,2024-05-20
3230,162,Geografia,73.4,2024-05-20
3231,162,Português,38.3,2024-08-25
3232,162,Matemática,37.5,2024-08-25
3233,162,Ciências,64.7,2024-08-25
3234,162,História,76.9,2024-08-25
3235,162,Geografia,62.8,2024-08-25
3236,162,Português,64.5,2024-11-10
3237,162,Matemática,18.3,2024-11-10
3238,162,Ciências,65.8,2024-11-10
3239,162,História,55.8,2024-11-10
3240,162,Geografia,53.5,2024-11-10
3241,163,Português,54.5,2024-03-15
3242,163,Matemática,53.4,2024-03-15
3243,163,Ciências,55.1,2024-03-15
3244,163,História,94.0,2024-03-15
3245,163,Geografia,47.3,2024-03-15
3246,163,Português,72.5,2024-05-20
3247,163,Matemática,53.4,2024-05-20
3248,163,Ciências,62.3,2024-05-20
3249,163,História,44.5,2024-05-20
3250,163,Geografia,79.5,2024-05-20
3251,163,Português,82.0,2024-08-25
3252,163,Matemática,24.6,2024-08-25
3253,163,Ciências,88.7,2024-08-25
3254,163,História,82.3,2024-08-25
3255,163,Geografia,83.3,2024-08-25
3256,163,Português,54.7,2024-11-10
3257,163,Matemática,60.2,2024-11-10
3258,163,Ciências,51.1,2024-11-10
3259,163,História,68.4,2024-11-10
3260,163,Geografia,84.0,2024-11-10
3261,164,Português,66.4,2024-03-15
3262,164,Matemática,31.4,2024-03-15
3263,164,Ciências,72.3,2024-03-15
3264,164,História,52.2,2024-03-15
3265,164,Geografia,62.9,2024-03-15
3266,164,Português,69.5,2024-05-20
3267,164,Matemática,43.2,2024-05-20
3268,164,Ciências,52.8,2024-05-20
3269,164,História,58.6,2024-05-20
3270,164,Geografia,76.2,2024-05-20
3271,164,Português,80.9,2024-08-25
3272,164,Matemática,19.9,2024-08-25
3273,164,Ciências,37.6,2024-08-25
3274,164,História,44.8,2024-08-25
3275,164,Geografia,74.8,2024-08-25
3276,164,Português,43.7,2024-11-10
3277,164,Matemática,85.4,2024-11-10
3278,164,Ciências,50.7,2024-11-10
3279,164,História,63.8,2024-11-10
3280,164,Geografia,87.4,2024-11-10
3281,165,Português,81.5,2024-03-15
3282,165,Matemática,65.4,2024-03-15
3283,165,Ciências,48.2,2024-03-15
3284,165,História,90.4,2024-03-15
3285,165,Geografia,67.0,2024-03-15
3286,165,Português,46.7,2024-05-20
3287,165,Matemática,24.0,2024-05-20
3288,165,Ciências,42.8,2024-05-20
3289,165,História,74.9,2024-05-20
3290,165,Geografia,62.4,2024-05-20
3291,165,Português,51.0,2024-08-25
3292,165,Matemática,38.3,2024-08-25
3293,165,Ciências,67.1,2024-08-25
3294,165,História,100.0,2024-08-25
3295,165,Geografia,72.2,2024-08-25
3296,165,Português,64.0,2024-11-10
3297,165,Matemática,53.1,2024-11-10
3298,165,Ciências,92.4,2024-11-10
3299,165,História,48.8,2024-11-10
3300,165,Geografia,89.8,2024-11-10
3301,166,Português,71.4,2024-03-15
3302,166,Matemática,43.4,2024-03-15
3303,166,Ciências,60.8,2024-03-15
3304,166,História,59.1,2024-03-15
3305,166,Geografia,46.5,2024-03-15
3306,166,Português,46.4,2024-05-20
3307,166,Matemática,23.1,2024-05-20
3308,166,Ciências,35.6,2024-05-20
3309,166,História,68.7,2024-05-20
3310,166,Geografia,55.4,2024-05-20
3311,166,Português,47.7,2024-08-25
3312,166,Matemática,59.9,2024-08-25
3313,166,Ciências,53.9,2024-08-25
3314,166,História,89.2,2024-08-25
3315,166,Geografia,63.9,2024-08-25
3316,166,Português,72.3,2024-11-10
3317,166,Matemática,39.9,2024-11-10
3318,166,Ciências,94.1,2024-11-10
3319,166,História,59.2,2024-11-10
3320,166,Geografia,79.2,2024-11-10
3321,167,Português,65.2,2024-03-15
3322,167,Matemática,49.3,2024-03-15
3323,167,Ciências,56.1,2024-03-15
3324,167,História,64.0,2024-03-15
3325,167,Geografia,89.9,2024-03-15
3326,167,Português,57.1,2024-05-20
3327,167,Matemática,67.8,2024-05-20
3328,167,Ciências,58.0,2024-05-20
3329,167,História,57.0,2024-05-20
3330,167,Geografia,66.2,2024-05-20
3331,167,Português,79.4,2024-08-25
3332,167,Matemática,29.1,2024-08-25
3333,167,Ciências,87.4,2024-08-25
3334,167,História,60.8,2024-08-25
3335,167,Geografia,79.3,2024-08-25
3336,167,Português,60.8,2024-11-10
3337,167,Matemática,41.3,2024-11-10
3338,167,Ciências,53.4,2024-11-10
3339,167,História,53.8,2024-11-10
3340,167,Geografia,75.8,2024-11-10
3341,168,Português,49.1,2024-03-15
3342,168,Matemática,34.0,2024-03-15
3343,168,Ciências,79.7,2024-03-15
3344,168,História,95.5,2024-03-15
3345,168,Geografia,64.6,2024-03-15
3346,168,Português,68.2,2024-05-20
3347,168,Matemática,44.0,2024-05-20
3348,168,Ciências,71.4,2024-05-20
3349,168,História,60.2,2024-05-20
3350,168,Geografia,71.5,2024-05-20
3351,168,Português,79.0,2024-08-25
3352,168,Matemática,72.1,2024-08-25
3353,168,Ciências,67.0,2024-08-25
3354,168,História,69.5,2024-08-25
3355,168,Geografia,68.5,2024-08-25
3356,168,Português,42.6,2024-11-10
3357,168,Matemática,33.3,2024-11-10
3358,168,Ciências,65.6,2024-11-10
3359,168,História,38.0,2024-11-10
3360,168,Geografia,81.7,2024-11-10
3361,169,Português,57.9,2024-03-15
3362,169,Matemática,71.2,2024-03-15
3363,169,Ciências,83.6,2024-03-15
3364,169,História,69.3,2024-03-15
3365,169,Geografia,55.5,2024-03-15
3366,169,Português,70.8,2024-05-20
3367,169,Matemática,63.5,2024-05-20
3368,169,Ciências,63.3,2024-05-20
3369,169,História,62.2,2024-05-20
3370,169,Geografia,44.6,2024-05-20
3371,169,Português,56.3,2024-08-25
3372,169,Matemática,75.9,2024-08-25
3373,169,Ciências,50.7,2024-08-25
3374,169,História,73.0,2024-08-25
3375,169,Geografia,70.6,2024-08-25
3376,169,Português,82.7,2024-11-10
3377,169,Matemática,10.6,2024-11-10
3378,169,Ciências,54.9,2024-11-10
3379,169,História,89.4,2024-11-10
3380,169,Geografia,84.9,2024-11-10
3381,170,Português,88.9,2024-03-15
3382,170,Matemática,63.9,2024-03-15
3383,170,Ciências,80.8,2024-03-15
3384,170,História,46.3,2024-03-15
3385,170,Geografia,91.3,2024-03-15
3386,170,Português,49.7,2024-05-20
3387,170,Matemática,39.9,2024-05-20
3388,170,Ciências,60.2,2024-05-20
3389,170,História,47.3,2024-05-20
3390,170,Geografia,74.3,2024-05-20
3391,170,Português,46.0,2024-08-25
3392,170,Matemática,33.5,2024-08-25
3393,170,Ciências,57.7,2024-08-25
3394,170,História,53.7,2024-08-25
3395,170,Geografia,58.9,2024-08-25
3396,170,Português,27.2,2024-11-10
3397,170,Matemática,69.5,2024-11-10
3398,170,Ciências,82.8,2024-11-10
3399,170,História,44.8,2024-11-10
3400,170,Geografia,58.8,2024-11-10
3401,171,Português,82.7,2024-03-15
3402,171,Matemática,61.5,2024-03-15
3403,171,Ciências,66.6,2024-03-15
3404,171,História,76.5,2024-03-15
3405,171,Geografia,55.7,2024-03-15
3406,171,Português,55.1,2024-05-20
3407,171,Matemática,56.2,2024-05-20
3408,171,Ciências,82.7,2024-05-20
3409,171,História,81.7,2024-05-20
3410,171,Geografia,55.6,2024-05-20
3411,171,Português,71.1,2024-08-25
3412,171,Matemática,31.2,2024-08-25
3413,171,Ciências,78.8,2024-08-25
3414,171,História,65.6,2024-08-25
3415,171,Geografia,51.9,2024-08-25
3416,171,Português,60.2,2024-11-10
3417,171,Matemática,44.4,2024-11-10
3418,171,Ciências,93.4,2024-11-10
3419,171,História,61.2,2024-11-10
3420,171,Geografia,55.1,2024-11-10
3421,172,Português,59.4,2024-03-15
3422,172,Matemática,8.2,2024-03-15
3423,172,Ciências,59.3,2024-03-15
3424,172,História,46.8,2024-03-15
3425,172,Geografia,75.5,2024-03-15
3426,172,Português,81.0,2024-05-20
3427,172,Matemática,54.0,2024-05-20
3428,172,Ciências,64.4,2024-05-20
3429,172,História,89.2,2024-05-20
3430,172,Geografia,76.8,2024-05-20
3431,172,Português,52.3,2024-08-25
3432,172,Matemática,31.4,2024-08-25
3433,172,Ciências,90.4,2024-08-25
3434,172,História,28.4,2024-08-25
3435,172,Geografia,61.9,2024-08-25
3436,172,Português,58.3,2024-11-10
3437,172,Matemática,68.3,2024-11-10
3438,172,Ciências,60.2,2024-11-10
3439,172,História,65.1,2024-11-10
3440,172,Geografia,71.1,2024-11-10
3441,173,Português,85.2,2024-03-15
3442,173,Matemática,29.9,2024-03-15
3443,173,Ciências,73.4,2024-03-15
3444,173,História,84.7,2024-03-15
3445,173,Geografia,68.7,2024-03-15
3446,173,Português,45.8,2024-05-20
3447,173,Matemática,53.7,2024-05-20
3448,173,Ciências,80.0,2024-05-20
3449,173,História,67.5,2024-05-20
3450,173,Geografia,55.0,2024-05-20
3451,173,Português,62.0,2024-08-25
3452,173,Matemática,35.6,2024-08-25
3453,173,Ciências,43.0,2024-08-25
3454,173,História,52.4,2024-08-25
3455,173,Geografia,64.1,2024-08-25
3456,173,Português,41.0,2024-11-10
3457,173,Matemática,70.3,2024-11-10
3458,173,Ciências,59.4,2024-11-10
3459,173,História,53.0,2024-11-10
3460,173,Geografia,68.9,2024-11-10
3461,174,Português,69.6,2024-03-15
3462,174,Matemática,39.9,2024-03-15
3463,174,Ciências,50.8,2024-03-15
3464,174,História,58.0,2024-03-15
3465,174,Geografia,63.8,2024-03-15
3466,174,Português,41.6,2024-05-20
3467,174,Matemática,73.2,2024-05-20
3468,174,Ciências,60.1,2024-05-20
3469,174,História,61.8,2024-05-20
3470,174,Geografia,48.0,2024-05-20
3471,174,Português,70.2,2024-08-25
3472,174,Matemática,50.4,2024-08-25
3473,174,Ciências,94.5,2024-08-25
3474,174,História,65.9,2024-08-25
3475,174,Geografia,73.2,2024-08-25
3476,174,Português,54.7,2024-11-10
3477,174,Matemática,47.0,2024-11-10
3478,174,Ciências,74.4,2024-11-10
3479,174,História,72.0,2024-11-10
3480,174,Geografia,22.1,2024-11-10
3481,175,Português,61.3,2024-03-15
3482,175,Matemática,44.6,2024-03-15
3483,175,Ciências,63.6,2024-03-15
3484,175,História,82.2,2024-03-15
3485,175,Geografia,54.6,2024-03-15
3486,175,Português,39.3,2024-05-20
3487,175,Matemática,70.9,2024-05-20
3488,175,Ciências,81.3,2024-05-20
3489,175,História,83.5,2024-05-20
3490,175,Geografia,52.7,2024-05-20
3491,175,Português,60.6,2024-08-25
3492,175,Matemática,48.2,2024-08-25
3493,175,Ciências,97.6,2024-08-25
3494,175,História,60.3,2024-08-25
3495,175,Geografia,73.8,2024-08-25
3496,175,Português,37.5,2024-11-10
3497,175,Matemática,51.7,2024-11-10
3498,175,Ciências,75.2,2024-11-10
3499,175,História,70.1,2024-11-10
3500,175,Geografia,71.6,2024-11-10
3501,176,Português,68.4,2024-03-15
3502,176,Matemática,58.4,2024-03-15
3503,176,Ciências,90.4,2024-03-15
3504,176,História,75.6,2024-03-15
3505,176,Geografia,65.9,2024-03-15
3506,176,Português,51.6,2024-05-20
3507,176,Matemática,55.3,2024-05-20
3508,176,Ciências,74.9,2024-05-20
3509,176,História,79.1,2024-05-20
3510,176,Geografia,74.9,2024-05-20
3511,176,Português,53.4,2024-08-25
3512,176,Matemática,33.5,2024-08-25
3513,176,Ciências,68.1,2024-08-25
3514,176,História,65.3,2024-08-25
3515,176,Geografia,37.9,2024-08-25
3516,176,Português,33.4,2024-11-10
3517,176,Matemática,25.9,2024-11-10
3518,176,Ciências,46.6,2024-11-10
3519,176,História,62.2,2024-11-10
3520,176,Geografia,47.9,2024-11-10
3521,177,Português,59.1,2024-03-15
3522,177,Matemática,34.2,2024-03-15
3523,177,Ciências,42.0,2024-03-15
3524,177,História,62.8,2024-03-15
3525,177,Geografia,50.8,2024-03-15
3526,177,Português,61.4,2024-05-20
3527,177,Matemática,56.4,2024-05-20
3528,177,Ciências,65.1,2024-05-20
3529,177,História,100.0,2024-05-20
3530,177,Geografia,75.0,2024-05-20
3531,177,Português,57.3,2024-08-25
3532,177,Matemática,25.1,2024-08-25
3533,177,Ciências,79.7,2024-08-25
3534,177,História,64.6,2024-08-25
3535,177,Geografia,75.8,2024-08-25
3536,177,Português,78.4,2024-11-10
3537,177,Matemática,33.6,2024-11-10
3538,177,Ciências,51.2,2024-11-10
3539,177,História,57.6,2024-11-10
3540,177,Geografia,57.5,2024-11-10
3541,178,Português,55.3,2024-03-15
3542,178,Matemática,37.4,2024-03-15
3543,178,Ciências,60.4,2024-03-15
3544,178,História,51.4,2024-03-15
3545,178,Geografia,86.0,2024-03-15
3546,178,Português,57.0,2024-05-20
3547,178,Matemática,58.7,2024-05-20
3548,178,Ciências,54.9,2024-05-20
3549,178,História,100.0,2024-05-20
3550,178,Geografia,65.9,2024-05-20
